"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
43,0.1,0.1,0.266,8.688,2.063,0.964,-5.03871208839642,2.41138816634428,2.51356350805702,2.52563662160932,6.80215455072012,2.8232268735759,-9.66485270090168,-5.56326869726157,3.06612676607033,-0.0314230228705504,3.64637043818175
44,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
45,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
46,0.1,0.4,0.267,8.672,2.061,0.964,-5.04138426284043,2.39458946943162,2.48852086989635,2.49974414968923,6.78597418961935,2.79812927846713,-9.65212671472485,-5.53661332243921,3.03382498862276,0,3.6248009697937
47,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
48,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
49,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
50,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
51,0.1,0.7,0.266,8.695,2.063,0.964,-5.04289571305848,2.3736840968577,2.46645023616328,2.4743972409726,6.77070634868137,2.77252539579568,-9.64001487442546,-5.51478681124355,3.00318149949866,0,3.60482433438445
52,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
53,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
54,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
55,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
56,0.1,0.4,0.267,8.672,2.061,0.964,-5.04138426284043,2.39458946943162,2.48852086989635,2.49974414968923,6.78597418961935,2.79812927846713,-9.65212671472485,-5.53661332243921,3.03382498862276,0,3.6248009697937
57,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
58,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
59,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
60,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
61,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
62,0.1,0.4,0.267,8.672,2.061,0.964,-5.04138426284043,2.39458946943162,2.48852086989635,2.49974414968923,6.78597418961935,2.79812927846713,-9.65212671472485,-5.53661332243921,3.03382498862276,0,3.6248009697937
63,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
64,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
65,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
66,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
67,0.139582142708723,0.1,0.261,8.703,2.067,0.964,-5.04065282268923,2.40377805276724,2.50273264202091,2.51500962894138,6.78474452083868,2.80999541915065,-9.63905082980708,-5.54438802586033,3.0517268173839,-0.0224011593240756,3.63873481403569
68,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
69,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
70,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
71,0.1,0.7,0.266,8.695,2.063,0.964,-5.04289571305848,2.3736840968577,2.46645023616328,2.4743972409726,6.77070634868137,2.77252539579568,-9.64001487442546,-5.51478681124355,3.00318149949866,0,3.60482433438445
72,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
73,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
74,0.1,0.6,0.267,8.686,2.062,0.964,-5.04239130420442,2.380659555961,2.47381594779254,2.482857945893,6.77579999235751,2.78107217586021,-9.64405826759131,-5.52207329645297,3.01341176201413,0,3.61149063010984
75,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
76,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
77,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
78,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
79,0.1,0.6,0.267,8.686,2.062,0.964,-5.04239130420442,2.380659555961,2.47381594779254,2.482857945893,6.77579999235751,2.78107217586021,-9.64405826759131,-5.52207329645297,3.01341176201413,0,3.61149063010984
80,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
81,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
82,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
83,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
84,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
85,0.1,0.6,0.267,8.686,2.062,0.964,-5.04239130420442,2.380659555961,2.47381594779254,2.482857945893,6.77579999235751,2.78107217586021,-9.64405826759131,-5.52207329645297,3.01341176201413,0,3.61149063010984
86,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
87,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
88,0.1,0.7,0.266,8.695,2.063,0.964,-5.04289571305848,2.3736840968577,2.46645023616328,2.4743972409726,6.77070634868137,2.77252539579568,-9.64001487442546,-5.51478681124355,3.00318149949866,0,3.60482433438445
89,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
90,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
91,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
92,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
93,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
94,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
95,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
96,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
97,0.1,0.7,0.266,8.695,2.063,0.964,-5.04289571305848,2.3736840968577,2.46645023616328,2.4743972409726,6.77070634868137,2.77252539579568,-9.64001487442546,-5.51478681124355,3.00318149949866,0,3.60482433438445
98,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
99,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
100,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
101,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
102,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
103,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
104,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
105,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
106,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
107,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
108,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
109,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
110,0.139582142708723,0.1,0.261,8.703,2.067,0.964,-5.04065282268923,2.40377805276724,2.50273264202091,2.51500962894138,6.78474452083868,2.80999541915065,-9.63905082980708,-5.54438802586033,3.0517268173839,-0.0224011593240756,3.63873481403569
111,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
112,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
113,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
114,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
115,0.1,0.8,0.266,8.705,2.063,0.964,-5.0434007154916,2.3667016231899,2.45907566888131,2.46592476686396,6.76560833630922,2.76396642774496,-9.6359653494158,-5.50748931223054,2.99293542235839,0,3.5981506045975
116,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
117,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
118,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
119,0.1,1,0.266,8.728,2.064,0.964,-5.04441250550519,2.3527155931126,2.44429990130152,2.44894440910918,6.7553991894937,2.74681182077453,-9.62784784726832,-5.49286117539426,2.97239567808016,0,3.58478079224531
120,0.1,0.9,0.266,8.716,2.064,0.964,-5.04390631260561,2.35971212519932,2.45169222944284,2.45744049809282,6.76050595124465,2.75539524500027,-9.63190967842416,-5.50018077508169,2.98267349409057,0,3.59146942810793
