"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
1,0.1,0.9,0.15,3.293,1.466,0.989,-7.68303765540844,2.30413075571819,2.00659410666004,2.59773683212931,6.88235747033656,2.72482658913964,-9.62572330932276,-5.33836220576714,3.02473388953989,0.295375243943052,3.88076205917935
2,0.1,0.1,0.197,3.256,1.478,0.99,-7.69006248765493,2.37095004310244,2.0690292714723,2.65709167224497,6.92370632579977,2.79876491430537,-9.66640726751559,-5.39592172365526,3.1039231619549,0.375591305784598,3.92653408599426
3,0.1,0.2,0.191,3.255,1.475,0.99,-7.68919055912341,2.36263487366394,2.06126189113532,2.64970644001499,6.91855759547784,2.78957532849527,-9.66135322326113,-5.38876663457172,3.09408045302569,0.365613472499708,3.92083073520889
4,0.1,0.2,0.191,3.255,1.475,0.99,-7.68919055912341,2.36263487366394,2.06126189113532,2.64970644001499,6.91855759547784,2.78957532849527,-9.66135322326113,-5.38876663457172,3.09408045302569,0.365613472499708,3.92083073520889
5,0.1,0.9,0.15,3.293,1.466,0.989,-7.68303765540844,2.30413075571819,2.00659410666004,2.59773683212931,6.88235747033656,2.72482658913964,-9.62572330932276,-5.33836220576714,3.02473388953989,0.295375243943052,3.88076205917935
6,0.1,0.2,0.191,3.255,1.475,0.99,-7.68919055912341,2.36263487366394,2.06126189113532,2.64970644001499,6.91855759547784,2.78957532849527,-9.66135322326113,-5.38876663457172,3.09408045302569,0.365613472499708,3.92083073520889
7,0.1,0.2,0.191,3.255,1.475,0.99,-7.68919055912341,2.36263487366394,2.06126189113532,2.64970644001499,6.91855759547784,2.78957532849527,-9.66135322326113,-5.38876663457172,3.09408045302569,0.365613472499708,3.92083073520889
8,0.1,0.1,0.197,3.256,1.478,0.99,-7.69006248765493,2.37095004310244,2.0690292714723,2.65709167224497,6.92370632579977,2.79876491430537,-9.66640726751559,-5.39592172365526,3.1039231619549,0.375591305784598,3.92653408599426
9,0.1,0.1,0.197,3.256,1.478,0.99,-7.69006248765493,2.37095004310244,2.0690292714723,2.65709167224497,6.92370632579977,2.79876491430537,-9.66640726751559,-5.39592172365526,3.1039231619549,0.375591305784598,3.92653408599426
10,0.1,0.1,0.197,3.256,1.478,0.99,-7.69006248765493,2.37095004310244,2.0690292714723,2.65709167224497,6.92370632579977,2.79876491430537,-9.66640726751559,-5.39592172365526,3.1039231619549,0.375591305784598,3.92653408599426
