"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
1,0.132882168726946,1,0.073,1.088,0.824,0.895,-0.0712384539869947,0.206622466622811,-0.535547513417588,1.67326290888691,0.594385535750452,0.954233899417294,-0.619552671841144,0.257156771540842,0,0.700312044033152,0.3120468248718
2,0.125028654024771,1,0.067,1.06,0.815,0.898,-0.0702477505387349,0.214137606063065,-0.551561999338188,1.68613754844189,0.600507859978244,0.962225601531026,-0.634907516991325,0.262520277806384,0,0.709984060779955,0.321404489786
3,0.130210994818582,1,0.071,1.078,0.82,0.896,-0.0708931805425307,0.209157759573826,-0.541044660461994,1.6776790507899,0.596486837035173,0.956947625420335,-0.624784069524859,0.25897838563754,0,0.703602453683694,0.315233152627613
4,0.138390031617538,1,0.077,1.108,0.834,0.893,-0.0719503951997758,0.201394785295904,-0.52421259729131,1.66415698582031,0.590052729364531,0.948638295663985,-0.608765721175807,0.253400669905989,0,0.693527339693117,0.305476733591502
5,0.138390031617538,1,0.077,1.108,0.834,0.893,-0.0719503951997758,0.201394785295904,-0.52421259729131,1.66415698582031,0.590052729364531,0.948638295663985,-0.608765721175807,0.253400669905989,0,0.693527339693117,0.305476733591502
6,0.125028654024771,1,0.067,1.06,0.815,0.898,-0.0702477505387349,0.214137606063065,-0.551561999338188,1.68613754844189,0.600507859978244,0.962225601531026,-0.634907516991325,0.262520277806384,0,0.709984060779955,0.321404489786
7,0.130210994818582,1,0.071,1.078,0.82,0.896,-0.0708931805425307,0.209157759573826,-0.541044660461994,1.6776790507899,0.596486837035173,0.956947625420335,-0.624784069524859,0.25897838563754,0,0.703602453683694,0.315233152627613
8,0.150100110060037,1,0.086,1.157,0.854,0.888,-0.0734640290017999,0.190280391269314,-0.500113820757748,1.64479719500501,0.580840898267217,0.936741674381651,-0.585831955220551,0.245414951006331,0,0.679102612424272,0.291508287790482
9,0.135608139621223,1,0.075,1.098,0.829,0.894,-0.0715908104386762,0.204035164174516,-0.529937596819613,1.66875617338203,0.592241127958687,0.951464503506317,-0.614213956238413,0.255297788494977,0,0.696954134273125,0.308795132162923
10,0.127593516376788,1,0.069,1.069,0.818,0.897,-0.0705791560816816,0.211701089021637,-0.546281822663883,1.68189703040624,0.598491707646793,0.959618324390234,-0.629883877482659,0.260771257062141,0,0.706824232367858,0.318345128551965
11,0.141228991892356,1,0.079,1.12,0.838,0.892,-0.0723173565532516,0.198700241166665,-0.518370153998856,1.65946344962213,0.587819437532028,0.945754110439186,-0.603205719949629,0.251464633453858,0,0.690030247176408,0.302090260740379
12,0.130210994818582,1,0.071,1.078,0.82,0.896,-0.0708931805425307,0.209157759573826,-0.541044660461994,1.6776790507899,0.596486837035173,0.956947625420335,-0.624784069524859,0.25897838563754,0,0.703602453683694,0.315233152627613
13,0.130210994818582,1,0.071,1.078,0.82,0.896,-0.0708931805425307,0.209157759573826,-0.541044660461994,1.6776790507899,0.596486837035173,0.956947625420335,-0.624784069524859,0.25897838563754,0,0.703602453683694,0.315233152627613
14,0.132882168726946,1,0.073,1.088,0.824,0.895,-0.0712384539869947,0.206622466622811,-0.535547513417588,1.67326290888691,0.594385535750452,0.954233899417294,-0.619552671841144,0.257156771540842,0,0.700312044033152,0.3120468248718
15,0.135608139621223,1,0.075,1.098,0.829,0.894,-0.0715908104386762,0.204035164174516,-0.529937596819613,1.66875617338203,0.592241127958687,0.951464503506317,-0.614213956238413,0.255297788494977,0,0.696954134273125,0.308795132162923
16,0.127593516376788,1,0.069,1.069,0.818,0.897,-0.0705791560816816,0.211701089021637,-0.546281822663883,1.68189703040624,0.598491707646793,0.959618324390234,-0.629883877482659,0.260771257062141,0,0.706824232367858,0.318345128551965
17,0.135608139621223,1,0.075,1.098,0.829,0.894,-0.0715908104386762,0.204035164174516,-0.529937596819613,1.66875617338203,0.592241127958687,0.951464503506317,-0.614213956238413,0.255297788494977,0,0.696954134273125,0.308795132162923
