"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Method"
84,0.545928350936733,0,0.106,3.701,1.555,0.988,-7.70140986840413,2.30603980567526,1.98089916226747,2.57209745824175,6.74829708247786,2.69721384442296,-9.38568530306775,-5.2237497806541,3.01224229569991,0.388868041151477,3.86218315772736,"Ridge"
85,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
86,0.688104100745349,0,0.077,3.944,1.613,0.987,-7.7047743547758,2.28358554719894,1.95198482000885,2.54401516113736,6.69272061507471,2.66367373343759,-9.29826573821728,-5.16909984163274,2.98116932166357,0.389719097520721,3.84009202835808,"Ridge"
87,0.505393302888158,0,0.115,3.64,1.54,0.988,-7.7004520318728,2.31251549626189,1.98928505171465,2.58021527560339,6.7643199354632,2.70692877656096,-9.41092506521516,-5.23954759156038,3.02121159036831,0.388608211462879,3.8685041405125,"Ridge"
88,0.545928350936733,0,0.106,3.701,1.555,0.988,-7.70140986840413,2.30603980567526,1.98089916226747,2.57209745824175,6.74829708247786,2.69721384442296,-9.38568530306775,-5.2237497806541,3.01224229569991,0.388868041151477,3.86218315772736,"Ridge"
89,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
90,0.743293460451421,0,0.066,4.05,1.636,0.987,-7.70608300896049,2.27498832005137,1.94096207398912,2.53329486826956,6.67138322215467,2.65086758342666,-9.26479274588129,-5.14819725452147,2.96927160175137,0.390024573146309,3.83155114184541,"Ridge"
91,0.545928350936733,0,0.106,3.701,1.555,0.988,-7.70140986840413,2.30603980567526,1.98089916226747,2.57209745824175,6.74829708247786,2.69721384442296,-9.38568530306775,-5.2237497806541,3.01224229569991,0.388868041151477,3.86218315772736,"Ridge"
92,0.545928350936733,0,0.106,3.701,1.555,0.988,-7.70140986840413,2.30603980567526,1.98089916226747,2.57209745824175,6.74829708247786,2.69721384442296,-9.38568530306775,-5.2237497806541,3.01224229569991,0.388868041151477,3.86218315772736,"Ridge"
93,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
94,0.688104100745349,0,0.077,3.944,1.613,0.987,-7.7047743547758,2.28358554719894,1.95198482000885,2.54401516113736,6.69272061507471,2.66367373343759,-9.29826573821728,-5.16909984163274,2.98116932166357,0.389719097520721,3.84009202835808,"Ridge"
95,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
96,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
97,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
98,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
99,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
100,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
101,0.545928350936733,0,0.106,3.701,1.555,0.988,-7.70140986840413,2.30603980567526,1.98089916226747,2.57209745824175,6.74829708247786,2.69721384442296,-9.38568530306775,-5.2237497806541,3.01224229569991,0.388868041151477,3.86218315772736,"Ridge"
102,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
103,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
104,0.688104100745349,0,0.077,3.944,1.613,0.987,-7.7047743547758,2.28358554719894,1.95198482000885,2.54401516113736,6.69272061507471,2.66367373343759,-9.29826573821728,-5.16909984163274,2.98116932166357,0.389719097520721,3.84009202835808,"Ridge"
105,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
106,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
107,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
108,0.589714510764809,0,0.097,3.771,1.571,0.988,-7.70244546262209,2.29908409789794,1.97191151471525,2.56338842583095,6.73107404433826,2.68679509767791,-9.35858071737316,-5.20679344377937,3.00260976885218,0.389139978663316,3.85536640266577,"Ridge"
109,0.637012537652362,0,0.087,3.851,1.591,0.988,-7.70356512143519,2.29161608113399,1.96228468382737,2.55404995586774,6.71256797371252,2.67562769637886,-9.32948656882365,-5.18860249696113,2.99226963252198,0.389423699950434,3.84801618761802,"Ridge"
