"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
1,0.107667772011653,0.1,-0.011,0.027,0.132,1,-7.73028567242485,2.42295193740635,2.17885411097331,2.44499131420904,7.15190336038215,2.77733538670647,-9.72410345996466,-5.30728424681015,3.28230703407239,0.275285221139956,3.81923902980241
2,0.109123803436032,0.1,-0.011,0.028,0.133,1,-7.73047082168246,2.42264809351248,2.1787260891811,2.44464691778834,7.1509945385087,2.77696683939167,-9.72297404760801,-5.30673937358467,3.28168988873428,0.27501372689487,3.81851842805661
3,0.106231168314699,0.2,-0.01,0.034,0.149,1,-7.73335467262479,2.41444963303903,2.1698252879367,2.43619912647,7.1485417053141,2.76820046610392,-9.72135425277352,-5.30135138834933,3.27177401803942,0.26068195326484,3.81034719407391
4,0.108393342920103,0.1,-0.011,0.028,0.132,1,-7.73037794163844,2.42280051869694,2.17879031801445,2.44481968733738,7.15145045090177,2.77715172373621,-9.72354062041411,-5.30701271492849,3.28199947935703,0.275149922313751,3.81887991603985
5,0.106231168314699,0.2,-0.01,0.034,0.149,1,-7.73335467262479,2.41444963303903,2.1698252879367,2.43619912647,7.1485417053141,2.76820046610392,-9.72135425277352,-5.30135138834933,3.27177401803942,0.26068195326484,3.81034719407391
6,0.107667772011653,0.1,-0.011,0.027,0.132,1,-7.73028567242485,2.42295193740635,2.17885411097331,2.44499131420904,7.15190336038215,2.77733538670647,-9.72410345996466,-5.30728424681015,3.28230703407239,0.275285221139956,3.81923902980241
7,0.108393342920103,0.1,-0.011,0.028,0.132,1,-7.73037794163844,2.42280051869694,2.17879031801445,2.44481968733738,7.15145045090177,2.77715172373621,-9.72354062041411,-5.30701271492849,3.28199947935703,0.275149922313751,3.81887991603985
8,0.107667772011653,0.1,-0.011,0.027,0.132,1,-7.73028567242485,2.42295193740635,2.17885411097331,2.44499131420904,7.15190336038215,2.77733538670647,-9.72410345996466,-5.30728424681015,3.28230703407239,0.275285221139956,3.81923902980241
9,0.104813733122336,0.1,-0.011,0.026,0.128,1,-7.72992262533656,2.42354767797076,2.17910498362986,2.44566654352864,7.15368535648696,2.77805798332107,-9.72631796750519,-5.30835251546335,3.28351715559622,0.275817566027507,3.82065204710135
10,0.108393342920103,0.2,-0.01,0.036,0.151,1,-7.73369561519664,2.41381997789769,2.16945017102086,2.43550266615983,7.14710439697093,2.76746069180771,-9.71959720169532,-5.30041071979565,3.2706314553868,0.259978042546277,3.80908172966297
11,0.106231168314699,0.2,-0.01,0.034,0.149,1,-7.73335467262479,2.41444963303903,2.1698252879367,2.43619912647,7.1485417053141,2.76820046610392,-9.72135425277352,-5.30135138834933,3.27177401803942,0.26068195326484,3.81034719407391
12,0.104813733122336,0.1,-0.011,0.026,0.128,1,-7.72992262533656,2.42354767797076,2.17910498362986,2.44566654352864,7.15368535648696,2.77805798332107,-9.72631796750519,-5.30835251546335,3.28351715559622,0.275817566027507,3.82065204710135
13,0.106947057980285,0.1,-0.011,0.027,0.131,1,-7.73019401009642,2.42310235619561,2.17891747105167,2.44516180586925,7.15235328640649,2.77751783626403,-9.72466259046793,-5.30755398107374,3.28261256602833,0.275419629176068,3.81959578463781
14,0.105520070721218,0.2,-0.01,0.034,0.148,1,-7.73324252006619,2.41465674789625,2.16994865642859,2.43642821331269,7.14901449584667,2.76844380291912,-9.7219322192905,-5.30166079742482,3.27214986264046,0.260913502447183,3.81076347148456
15,0.108393342920103,0.2,-0.01,0.036,0.151,1,-7.73369561519664,2.41381997789769,2.16945017102086,2.43550266615983,7.14710439697093,2.76746069180771,-9.71959720169532,-5.30041071979565,3.2706314553868,0.259978042546277,3.80908172966297
16,0.109123803436032,0.1,-0.011,0.028,0.133,1,-7.73047082168246,2.42264809351248,2.1787260891811,2.44464691778834,7.1509945385087,2.77696683939167,-9.72297404760801,-5.30673937358467,3.28168988873428,0.27501372689487,3.81851842805661
17,0.104813733122336,0.1,-0.011,0.026,0.128,1,-7.72992262533656,2.42354767797076,2.17910498362986,2.44566654352864,7.15368535648696,2.77805798332107,-9.72631796750519,-5.30835251546335,3.28351715559622,0.275817566027507,3.82065204710135
18,0.104813733122336,0.2,-0.01,0.034,0.147,1,-7.73313110691423,2.41486249272688,2.17007119898844,2.43665578356551,7.14948416446514,2.76868553012822,-9.72250636905195,-5.30196815559766,3.27252322949282,0.261143524461059,3.81117700676302
19,0.108393342920103,0.2,-0.01,0.036,0.151,1,-7.73369561519664,2.41381997789769,2.16945017102086,2.43550266615983,7.14710439697093,2.76746069180771,-9.71959720169532,-5.30041071979565,3.2706314553868,0.259978042546277,3.80908172966297
20,0.106231168314699,0.2,-0.01,0.034,0.149,1,-7.73335467262479,2.41444963303903,2.1698252879367,2.43619912647,7.1485417053141,2.76820046610392,-9.72135425277352,-5.30135138834933,3.27177401803942,0.26068195326484,3.81034719407391
21,0.107667772011653,0.1,-0.011,0.027,0.132,1,-7.73028567242485,2.42295193740635,2.17885411097331,2.44499131420904,7.15190336038215,2.77733538670647,-9.72410345996466,-5.30728424681015,3.28230703407239,0.275285221139956,3.81923902980241
22,0.106947057980285,0.2,-0.01,0.035,0.15,1,-7.73346756942037,2.41424113914315,2.16970108794675,2.43596851304535,7.14806577240653,2.76795550909519,-9.72077244448134,-5.30103991482392,3.27139567950514,0.26044886692959,3.80992815664884
23,0.106231168314699,0.2,-0.01,0.034,0.149,1,-7.73335467262479,2.41444963303903,2.1698252879367,2.43619912647,7.1485417053141,2.76820046610392,-9.72135425277352,-5.30135138834933,3.27177401803942,0.26068195326484,3.81034719407391
24,0.107667772011653,0.2,-0.01,0.035,0.15,1,-7.7335812153138,2.41403125713871,2.16957605085522,2.43573636298231,7.14758667653284,2.76770892123765,-9.720186769235,-5.30072636321371,3.27101483075081,0.260214233393802,3.80950634121454
25,0.107667772011653,0.2,-0.01,0.035,0.15,1,-7.7335812153138,2.41403125713871,2.16957605085522,2.43573636298231,7.14758667653284,2.76770892123765,-9.720186769235,-5.30072636321371,3.27101483075081,0.260214233393802,3.80950634121454
26,0.108393342920103,0.1,-0.011,0.028,0.132,1,-7.73037794163844,2.42280051869694,2.17879031801445,2.44481968733738,7.15145045090177,2.77715172373621,-9.72354062041411,-5.30701271492849,3.28199947935703,0.275149922313751,3.81887991603985
27,0.109123803436032,0.1,-0.011,0.028,0.133,1,-7.73047082168246,2.42264809351248,2.1787260891811,2.44464691778834,7.1509945385087,2.77696683939167,-9.72297404760801,-5.30673937358467,3.28168988873428,0.27501372689487,3.81851842805661
28,0.106947057980285,0.1,-0.011,0.027,0.131,1,-7.73019401009642,2.42310235619561,2.17891747105167,2.44516180586925,7.15235328640649,2.77751783626403,-9.72466259046793,-5.30755398107374,3.28261256602833,0.275419629176068,3.81959578463781
29,0.106947057980285,0.2,-0.01,0.035,0.15,1,-7.73346756942037,2.41424113914315,2.16970108794675,2.43596851304535,7.14806577240653,2.76795550909519,-9.72077244448134,-5.30103991482392,3.27139567950514,0.26044886692959,3.80992815664884
30,0.10411212365527,0.1,-0.011,0.026,0.128,1,-7.72983335158462,2.42369416180243,2.17916664170864,2.4458325680553,7.15412354082816,2.77823565783865,-9.7268625008793,-5.30861517618736,3.28381472636662,0.275948468207642,3.82099951728048
31,0.106947057980285,0.1,-0.011,0.027,0.131,1,-7.73019401009642,2.42310235619561,2.17891747105167,2.44516180586925,7.15235328640649,2.77751783626403,-9.72466259046793,-5.30755398107374,3.28261256602833,0.275419629176068,3.81959578463781
