"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","Method"
65,9.22521300994827,0,8.885,1241.429,31.461,-0.119,-17.3860895170685,2.17201116975414,1.04882092300467,3.24320863990147,-2.38817799734004,-0.568031283622758,-1.36809905435412,-2.47826571677721,-0.742991026785746,-0.606489817309336,-1.30268592316486,0.891764631958424,-1.67432438494694,1.84678910958571,-1.50541288862595,5.1198861258618,1.13655276427918,2.1161879568218,-3.71590109378592,-3.35731914808273,-3.01373137750962,-0.45923167697067,-2.02415723342878,-6.34910229329718,-0.205744204793151,0.0356300424907425,0.455523104863165,5.91470254785453,-0.602904311044468,-3.33520590714879,-1.80948695142331,-1.97578027450675,-2.22351451603306,-1.10201944150535,-1.53980986475242,-4.59472407128179,-4.50293133757968,-4.03631273288031,6.38966097869873,0.463064705204743,-0.447731930963597,"Ridge"
66,4.83354190494468,0,7.366,1217.816,31.141,-0.098,-17.1886026547269,2.5801275747912,1.23437737219974,3.86836976516038,-2.53690841598414,-0.601690658713319,-1.2467696347727,-2.84194336562956,-0.721230904493682,-0.288605254759307,-1.65166958518419,0.779354987840481,-1.72274523199136,1.94049897234424,-1.67620243607562,5.69643477336456,1.07964175886131,2.1552099071904,-4.02873254612466,-3.57714388653282,-3.18842528091713,-0.557761865243,-2.05849607792351,-7.06719108564682,-0.253275472492429,0.408495558893787,0.448245630242289,6.34275004024675,0.16756343687191,-3.88769678708553,-1.78130640314411,-2.05596091574034,-2.26879657350647,-1.46646735567843,-1.67325486248292,-5.20700351081355,-4.73959256098149,-4.40125311816915,7.03269507738845,0.638774844389201,-0.324809360114331,"Ridge"
67,6.15931025954154,0,7.894,1225.132,31.256,-0.104,-17.2598997028913,2.43946279576235,1.17279987354971,3.65118511920946,-2.49352958557442,-0.585049450685369,-1.29013217677347,-2.71967974652931,-0.726881145365734,-0.405419442079949,-1.5372896938539,0.821352801486675,-1.71177793020524,1.90843303274236,-1.6193650760553,5.50816547907351,1.09891517065352,2.142374327928,-3.92449090016564,-3.5081895282923,-3.12497999170266,-0.518569429096781,-2.05503377202634,-6.82915050460358,-0.232851891832648,0.272570098732602,0.459004553791765,6.20930206261798,-0.103841867348274,-3.7018245665768,-1.79415390842324,-2.03400497556992,-2.26171170158474,-1.33917688637036,-1.62691568730183,-4.99905507593044,-4.66672955507451,-4.28105545939633,6.81930312786933,0.575071219184227,-0.370231697888719,"Ridge"
68,4.83354190494468,0,7.366,1217.816,31.141,-0.098,-17.1886026547269,2.5801275747912,1.23437737219974,3.86836976516038,-2.53690841598414,-0.601690658713319,-1.2467696347727,-2.84194336562956,-0.721230904493682,-0.288605254759307,-1.65166958518419,0.779354987840481,-1.72274523199136,1.94049897234424,-1.67620243607562,5.69643477336456,1.07964175886131,2.1552099071904,-4.02873254612466,-3.57714388653282,-3.18842528091713,-0.557761865243,-2.05849607792351,-7.06719108564682,-0.253275472492429,0.408495558893787,0.448245630242289,6.34275004024675,0.16756343687191,-3.88769678708553,-1.78130640314411,-2.05596091574034,-2.26879657350647,-1.46646735567843,-1.67325486248292,-5.20700351081355,-4.73959256098149,-4.40125311816915,7.03269507738845,0.638774844389201,-0.324809360114331,"Ridge"
69,6.67760837917483,0,8.087,1228.092,31.298,-0.107,-17.2866093671679,2.38773508637248,1.14506249941969,3.57396690448866,-2.47351188538227,-0.580998279091497,-1.30457361179609,-2.67385505764101,-0.727719324158634,-0.444320460333727,-1.49662700440616,0.833474391053287,-1.7054903235284,1.89791015055629,-1.59728332694607,5.43597100453588,1.10524524076252,2.13607588320979,-3.88390194968078,-3.48139245924303,-3.10237115995665,-0.508359885331474,-2.04867815642903,-6.74105375878893,-0.230291564516325,0.220798557513909,0.461699924925757,6.1595515948901,-0.203658074373946,-3.63579187162655,-1.79650105343275,-2.02408886734372,-2.25741241016066,-1.29443416417081,-1.61048760202322,-4.92332179462653,-4.64200878958168,-4.23742081358042,6.74521557768804,0.553215840363168,-0.387742387881769,"Ridge"
70,3.7931401995319,0,6.887,1211.982,31.034,-0.092,-17.1216326310466,2.70626875340454,1.29479674164384,4.06177195773242,-2.57238901485445,-0.61999310650334,-1.20953241474663,-2.94887426219798,-0.719549389760871,-0.180683433686549,-1.74436133811412,0.74361025319922,-1.72978755407494,1.9685762057,-1.72717294874675,5.85683929768899,1.06617298196872,2.1698021668921,-4.12178275877493,-3.6330462285644,-3.24814356706907,-0.593599927088453,-2.05983283853327,-7.27045401413581,-0.270611834005875,0.542289495761547,0.428339599456086,6.44620663896008,0.416932722757569,-4.04350049833614,-1.76965847097246,-2.07271637903082,-2.26694810364647,-1.57893840718717,-1.71464184586226,-5.38808179422687,-4.79316702150467,-4.50193520906445,7.20718418304689,0.697322214300364,-0.278532947319278,"Ridge"
71,17.6070791880086,0,10.613,1274.996,31.739,-0.149,-17.5394206562987,1.68714773766746,0.814202944392117,2.50910356539848,-2.12012053113089,-0.579047499945549,-1.48580917954746,-2.02594623292365,-0.794211105238543,-0.89944477134869,-0.828046032877497,0.985844591412503,-1.54916023486214,1.70140959558606,-1.27892837939693,4.3224864335552,1.18574672591613,2.04994687027953,-3.30162725152572,-3.0195877854348,-2.81128745793421,-0.379803957294593,-1.89478050452776,-5.37501334409418,-0.161397272890681,-0.296627281196729,0.389307792133794,5.22389302984914,-1.39943093306134,-2.62535244318258,-1.79876798145941,-1.80864768076397,-2.06556100954152,-0.693247058838186,-1.36654991723093,-3.82650950874166,-4.06820031953558,-3.52647115207319,5.5014613150754,0.287847354294733,-0.552611924391832,"Ridge"
72,4.83354190494468,0,7.366,1217.816,31.141,-0.098,-17.1886026547269,2.5801275747912,1.23437737219974,3.86836976516038,-2.53690841598414,-0.601690658713319,-1.2467696347727,-2.84194336562956,-0.721230904493682,-0.288605254759307,-1.65166958518419,0.779354987840481,-1.72274523199136,1.94049897234424,-1.67620243607562,5.69643477336456,1.07964175886131,2.1552099071904,-4.02873254612466,-3.57714388653282,-3.18842528091713,-0.557761865243,-2.05849607792351,-7.06719108564682,-0.253275472492429,0.408495558893787,0.448245630242289,6.34275004024675,0.16756343687191,-3.88769678708553,-1.78130640314411,-2.05596091574034,-2.26879657350647,-1.46646735567843,-1.67325486248292,-5.20700351081355,-4.73959256098149,-4.40125311816915,7.03269507738845,0.638774844389201,-0.324809360114331,"Ridge"
73,54.5671684283498,0,13.194,1320.717,31.704,-0.19,-17.3292456342163,0.876821173946367,0.342864057833673,1.28022268077863,-1.36687618965565,-0.646887415956126,-1.44598261759076,-1.2334287458368,-0.840067833391591,-1.06534639239552,-0.0164590300052072,0.928299174803098,-1.11120734697633,1.21860704422804,-0.80397816696052,2.63725851644318,1.05613145837262,1.72031374027715,-2.36849149102316,-2.18478315279534,-2.23281567071355,-0.283748567614004,-1.37959258728781,-3.34305955929721,-0.0654011315757328,-0.521264835214632,0.184172500743889,3.4986168142221,-2.12535006741485,-1.34581392090003,-1.54289403579524,-1.29346046676651,-1.49245332089583,-0.136042005889124,-0.941682321042171,-2.37214909056452,-2.75271077042377,-2.42926621448673,3.61119827565533,0.0896647247389159,-0.603142986899986,"Ridge"
74,5.68124105504698,0,7.717,1222.613,31.22,-0.102,-17.2374341947879,2.48704038364753,1.18859213723185,3.72659360885576,-2.50678502252213,-0.590552195929982,-1.27438367310637,-2.76066679556441,-0.722885272550724,-0.364573415638482,-1.57964145621511,0.804485319360439,-1.71501021742327,1.92045017339688,-1.6382109503329,5.57206186153454,1.0912885652298,2.14484050876071,-3.9582872842576,-3.53260420190501,-3.14568092607509,-0.534244315181761,-2.05477366418723,-6.91189037128516,-0.243574677180684,0.313337561622903,0.457333907215005,6.25933194516532,-0.0150393781080341,-3.76923857567795,-1.78860678955817,-2.04122661978484,-2.265637614152,-1.3836427653802,-1.64236682149362,-5.07073605986175,-4.69633162925625,-4.32457838293262,6.89885398128584,0.597007632198022,-0.357345236666925,"Ridge"
75,6.15931025954154,0,7.894,1225.132,31.256,-0.104,-17.2598997028913,2.43946279576235,1.17279987354971,3.65118511920946,-2.49352958557442,-0.585049450685369,-1.29013217677347,-2.71967974652931,-0.726881145365734,-0.405419442079949,-1.5372896938539,0.821352801486675,-1.71177793020524,1.90843303274236,-1.6193650760553,5.50816547907351,1.09891517065352,2.142374327928,-3.92449090016564,-3.5081895282923,-3.12497999170266,-0.518569429096781,-2.05503377202634,-6.82915050460358,-0.232851891832648,0.272570098732602,0.459004553791765,6.20930206261798,-0.103841867348274,-3.7018245665768,-1.79415390842324,-2.03400497556992,-2.26171170158474,-1.33917688637036,-1.62691568730183,-4.99905507593044,-4.66672955507451,-4.28105545939633,6.81930312786933,0.575071219184227,-0.370231697888719,"Ridge"
76,8.50917662614591,0,8.683,1237.838,31.421,-0.116,-17.3625848504862,2.22587118030385,1.07036500885815,3.32795958037079,-2.40991436906057,-0.571297159782253,-1.35210445249152,-2.52975771299693,-0.737028581224098,-0.565418522384811,-1.35626906080775,0.876457159655523,-1.68372490198586,1.86088995881988,-1.52833624758876,5.20342186180172,1.12794059509253,2.12070417558874,-3.75866254029841,-3.39101772872111,-3.03438991716576,-0.47262146007775,-2.02913622052844,-6.45311788927846,-0.213805878042505,0.0774850842167856,0.460311254256904,5.98222476649167,-0.503645558462244,-3.41435349135942,-1.80514335101565,-1.98987486852932,-2.23458328556135,-1.15155334492197,-1.55861224990011,-4.68026622435776,-4.54452177155212,-4.08999295711229,6.48762123637065,0.485504597957497,-0.434207376906783,"Ridge"
77,10.0015029441768,0,9.098,1245.238,31.501,-0.122,-17.4108842030508,2.11230133752652,1.01915653096518,3.15449172599247,-2.35992202976388,-0.567716238713665,-1.38447332253166,-2.42587241775367,-0.746675511789501,-0.646105152340516,-1.25057968734893,0.905292733940975,-1.66374742717427,1.83259450305264,-1.4786407736086,5.03107997079187,1.14386252368674,2.10965850214011,-3.66822030726419,-3.32151553559263,-2.98876346004053,-0.449167147595244,-2.01111942714602,-6.24050967567794,-0.20175524426453,-0.0138095032737286,0.452504644868468,5.84310503494194,-0.707423648210296,-3.25292545468092,-1.80963186724753,-1.96067254225579,-2.21086288329996,-1.05153844926759,-1.52111196925399,-4.50536278299912,-4.46350348260308,-3.979882820976,6.29383939740438,0.439984295651158,-0.46328908296385,"Ridge"
78,4.45837529764342,0,7.196,1215.543,31.102,-0.095,-17.1636953407342,2.62413511378315,1.25978506407234,3.93454011726372,-2.55193075555659,-0.607239046449358,-1.23523057405551,-2.88140006211135,-0.721560730136804,-0.25284313928239,-1.68365138389813,0.76949838668266,-1.72707272974765,1.94916815027965,-1.6949805835098,5.75546937169042,1.07559407977668,2.16184892129152,-4.06342536431131,-3.59795702339383,-3.20755803363733,-0.566974091093396,-2.06212296543894,-7.13909907465874,-0.25526950223606,0.458220757296497,0.441948301918933,6.37836126182313,0.257340072116038,-3.93964628768091,-1.77832701995484,-2.06358904997339,-2.26867729455051,-1.50464722732308,-1.68730689533862,-5.27025984069043,-4.75566888646592,-4.4356050529111,7.09024390726533,0.658113801693274,-0.307237962306511,"Ridge"
79,6.67760837917483,0,8.087,1228.092,31.298,-0.107,-17.2866093671679,2.38773508637248,1.14506249941969,3.57396690448866,-2.47351188538227,-0.580998279091497,-1.30457361179609,-2.67385505764101,-0.727719324158634,-0.444320460333727,-1.49662700440616,0.833474391053287,-1.7054903235284,1.89791015055629,-1.59728332694607,5.43597100453588,1.10524524076252,2.13607588320979,-3.88390194968078,-3.48139245924303,-3.10237115995665,-0.508359885331474,-2.04867815642903,-6.74105375878893,-0.230291564516325,0.220798557513909,0.461699924925757,6.1595515948901,-0.203658074373946,-3.63579187162655,-1.79650105343275,-2.02408886734372,-2.25741241016066,-1.29443416417081,-1.61048760202322,-4.92332179462653,-4.64200878958168,-4.23742081358042,6.74521557768804,0.553215840363168,-0.387742387881769,"Ridge"
80,20.6949816738006,0,11.044,1283.73,31.783,-0.157,-17.5553071219142,1.5615499231648,0.748452438538816,2.32002541696807,-2.03161287465585,-0.589175033126995,-1.50627537578972,-1.90708493213935,-0.809577469563455,-0.956618289356344,-0.699682614613476,0.99894499268401,-1.50266284370347,1.65153376820325,-1.21480188154992,4.09464946351591,1.18862969713796,2.02345304377537,-3.18285546870082,-2.91717215630936,-2.75091028872683,-0.363627831812614,-1.84272399799376,-5.09875209497032,-0.149632542522648,-0.36116606432883,0.363686085314385,5.01008291659396,-1.57376613222355,-2.43518055438778,-1.78374566886453,-1.75049472451912,-2.00518639484855,-0.594643949030302,-1.31537683269012,-3.61925606128696,-3.92018940171841,-3.37987166884314,5.24821277285414,0.248876264737179,-0.572552496338254,"Ridge"
81,4.11232811994511,0,7.042,1213.855,31.07,-0.094,-17.1437760691234,2.66702985449333,1.27359991225162,4.00120755753834,-2.56096225671469,-0.613517450744788,-1.22031413191444,-2.91360719461719,-0.719805277284987,-0.214959175024142,-1.71546388069245,0.75357449529206,-1.72670352300832,1.96010328242821,-1.71085640244883,5.80514405554102,1.06971755855448,2.1639478306054,-4.09121500394269,-3.6152020175155,-3.23054508053104,-0.583314041473577,-2.05940429256822,-7.20616165061096,-0.266676819939771,0.497365159974561,0.435364810620948,6.41581448714951,0.335590272018118,-3.99707239539049,-1.77364608371512,-2.06652326200409,-2.26861083171908,-1.54381691005298,-1.70148458494427,-5.33107049933013,-4.77797385430495,-4.47137739929534,7.15439309662285,0.679133167327548,-0.2946440605669,"Ridge"
82,9.22521300994827,0,8.885,1241.429,31.461,-0.119,-17.3860895170685,2.17201116975414,1.04882092300467,3.24320863990147,-2.38817799734004,-0.568031283622758,-1.36809905435412,-2.47826571677721,-0.742991026785746,-0.606489817309336,-1.30268592316486,0.891764631958424,-1.67432438494694,1.84678910958571,-1.50541288862595,5.1198861258618,1.13655276427918,2.1161879568218,-3.71590109378592,-3.35731914808273,-3.01373137750962,-0.45923167697067,-2.02415723342878,-6.34910229329718,-0.205744204793151,0.0356300424907425,0.455523104863165,5.91470254785453,-0.602904311044468,-3.33520590714879,-1.80948695142331,-1.97578027450675,-2.22351451603306,-1.10201944150535,-1.53980986475242,-4.59472407128179,-4.50293133757968,-4.03631273288031,6.38966097869873,0.463064705204743,-0.447731930963597,"Ridge"
83,6.67760837917483,0,8.087,1228.092,31.298,-0.107,-17.2866093671679,2.38773508637248,1.14506249941969,3.57396690448866,-2.47351188538227,-0.580998279091497,-1.30457361179609,-2.67385505764101,-0.727719324158634,-0.444320460333727,-1.49662700440616,0.833474391053287,-1.7054903235284,1.89791015055629,-1.59728332694607,5.43597100453588,1.10524524076252,2.13607588320979,-3.88390194968078,-3.48139245924303,-3.10237115995665,-0.508359885331474,-2.04867815642903,-6.74105375878893,-0.230291564516325,0.220798557513909,0.461699924925757,6.1595515948901,-0.203658074373946,-3.63579187162655,-1.79650105343275,-2.02408886734372,-2.25741241016066,-1.29443416417081,-1.61048760202322,-4.92332179462653,-4.64200878958168,-4.23742081358042,6.74521557768804,0.553215840363168,-0.387742387881769,"Ridge"
84,11.7555511581482,0,9.522,1253.26,31.578,-0.129,-17.4555083434652,1.99652085467938,0.96683003492164,2.97619534364469,-2.30360490492132,-0.565899439867737,-1.41599287193494,-2.31557898754481,-0.758910382822866,-0.724609254623617,-1.13573665212015,0.93249385426618,-1.63816392484838,1.80081991397318,-1.42699603477936,4.84508804429795,1.15948122777062,2.09690873510437,-3.57243936518917,-3.24481190646923,-2.94304660202894,-0.426712695673288,-1.99000393302096,-6.01171209619797,-0.189112956788285,-0.0991490762808035,0.438498532623518,5.68772831502642,-0.910720844108581,-3.08287854512255,-1.81297127956127,-1.92496351323618,-2.17932573745785,-0.949520841243072,-1.47989236187987,-4.32121198575503,-4.3677938983203,-3.86145535690736,6.08288435871923,0.395221489979384,-0.490688005174399,"Ridge"
85,10.0015029441768,0,9.098,1245.238,31.501,-0.122,-17.4108842030508,2.11230133752652,1.01915653096518,3.15449172599247,-2.35992202976388,-0.567716238713665,-1.38447332253166,-2.42587241775367,-0.746675511789501,-0.646105152340516,-1.25057968734893,0.905292733940975,-1.66374742717427,1.83259450305264,-1.4786407736086,5.03107997079187,1.14386252368674,2.10965850214011,-3.66822030726419,-3.32151553559263,-2.98876346004053,-0.449167147595244,-2.01111942714602,-6.24050967567794,-0.20175524426453,-0.0138095032737286,0.452504644868468,5.84310503494194,-0.707423648210296,-3.25292545468092,-1.80963186724753,-1.96067254225579,-2.21086288329996,-1.05153844926759,-1.52111196925399,-4.50536278299912,-4.46350348260308,-3.979882820976,6.29383939740438,0.439984295651158,-0.46328908296385,"Ridge"
86,4.45837529764342,0,7.196,1215.543,31.102,-0.095,-17.1636953407342,2.62413511378315,1.25978506407234,3.93454011726372,-2.55193075555659,-0.607239046449358,-1.23523057405551,-2.88140006211135,-0.721560730136804,-0.25284313928239,-1.68365138389813,0.76949838668266,-1.72707272974765,1.94916815027965,-1.6949805835098,5.75546937169042,1.07559407977668,2.16184892129152,-4.06342536431131,-3.59795702339383,-3.20755803363733,-0.566974091093396,-2.06212296543894,-7.13909907465874,-0.25526950223606,0.458220757296497,0.441948301918933,6.37836126182313,0.257340072116038,-3.93964628768091,-1.77832701995484,-2.06358904997339,-2.26867729455051,-1.50464722732308,-1.68730689533862,-5.27025984069043,-4.75566888646592,-4.4356050529111,7.09024390726533,0.658113801693274,-0.307237962306511,"Ridge"
87,3.7931401995319,0,6.887,1211.982,31.034,-0.092,-17.1216326310466,2.70626875340454,1.29479674164384,4.06177195773242,-2.57238901485445,-0.61999310650334,-1.20953241474663,-2.94887426219798,-0.719549389760871,-0.180683433686549,-1.74436133811412,0.74361025319922,-1.72978755407494,1.9685762057,-1.72717294874675,5.85683929768899,1.06617298196872,2.1698021668921,-4.12178275877493,-3.6330462285644,-3.24814356706907,-0.593599927088453,-2.05983283853327,-7.27045401413581,-0.270611834005875,0.542289495761547,0.428339599456086,6.44620663896008,0.416932722757569,-4.04350049833614,-1.76965847097246,-2.07271637903082,-2.26694810364647,-1.57893840718717,-1.71464184586226,-5.38808179422687,-4.79316702150467,-4.50193520906445,7.20718418304689,0.697322214300364,-0.278532947319278,"Ridge"
88,4.83354190494468,0,7.366,1217.816,31.141,-0.098,-17.1886026547269,2.5801275747912,1.23437737219974,3.86836976516038,-2.53690841598414,-0.601690658713319,-1.2467696347727,-2.84194336562956,-0.721230904493682,-0.288605254759307,-1.65166958518419,0.779354987840481,-1.72274523199136,1.94049897234424,-1.67620243607562,5.69643477336456,1.07964175886131,2.1552099071904,-4.02873254612466,-3.57714388653282,-3.18842528091713,-0.557761865243,-2.05849607792351,-7.06719108564682,-0.253275472492429,0.408495558893787,0.448245630242289,6.34275004024675,0.16756343687191,-3.88769678708553,-1.78130640314411,-2.05596091574034,-2.26879657350647,-1.46646735567843,-1.67325486248292,-5.20700351081355,-4.73959256098149,-4.40125311816915,7.03269507738845,0.638774844389201,-0.324809360114331,"Ridge"
89,5.24027830479085,0,7.537,1220.064,31.179,-0.1,-17.2121061751691,2.53427306515515,1.2136750930997,3.7981643867574,-2.52312569096341,-0.596077344266311,-1.26080617895317,-2.80314415351756,-0.72231331124171,-0.326700745574343,-1.61631815978802,0.792824720742377,-1.71986928320212,1.93026902068513,-1.6577599101088,5.63705666408915,1.08542523908922,2.1508010804077,-3.99522424659353,-3.55584888712448,-3.16696400933831,-0.545096452317295,-2.0572821865147,-6.99186774194783,-0.246816211726405,0.362777067351396,0.453239075746534,6.30163281384147,0.0791338220313159,-3.82855681710162,-1.78515289362049,-2.0495062142617,-2.26743330653302,-1.42549279105177,-1.65828800843641,-5.14045172906949,-4.7179920467291,-4.36330023649567,6.96622801881193,0.617892773071259,-0.340152243680859,"Ridge"
90,4.83354190494468,0,7.366,1217.816,31.141,-0.098,-17.1886026547269,2.5801275747912,1.23437737219974,3.86836976516038,-2.53690841598414,-0.601690658713319,-1.2467696347727,-2.84194336562956,-0.721230904493682,-0.288605254759307,-1.65166958518419,0.779354987840481,-1.72274523199136,1.94049897234424,-1.67620243607562,5.69643477336456,1.07964175886131,2.1552099071904,-4.02873254612466,-3.57714388653282,-3.18842528091713,-0.557761865243,-2.05849607792351,-7.06719108564682,-0.253275472492429,0.408495558893787,0.448245630242289,6.34275004024675,0.16756343687191,-3.88769678708553,-1.78130640314411,-2.05596091574034,-2.26879657350647,-1.46646735567843,-1.67325486248292,-5.20700351081355,-4.73959256098149,-4.40125311816915,7.03269507738845,0.638774844389201,-0.324809360114331,"Ridge"
91,7.84871707318484,0,8.477,1234.382,31.379,-0.112,-17.3365937861472,2.28253363105201,1.09877456229475,3.41248368130923,-2.43440714345908,-0.573383799931641,-1.33593904929071,-2.57962263208969,-0.734563401694382,-0.52549370519524,-1.40413496818806,0.862910424186401,-1.69216240493643,1.8734833693166,-1.552973742642,5.28526328850013,1.12054931337328,2.12675492673854,-3.80320487003414,-3.42294156803861,-3.05864196980004,-0.482992964106502,-2.038662311727,-6.55353306327416,-0.217541100532849,0.128006147443049,0.461143275493004,6.04489993079848,-0.400314187201568,-3.49090164029818,-1.80374603288343,-2.0025820634689,-2.24376040906068,-1.200225776839,-1.57660742711451,-4.7645933129865,-4.5778022543044,-4.14122879515855,6.57531154836902,0.50838429661791,-0.417889135992228,"Ridge"
92,7.84871707318484,0,8.477,1234.382,31.379,-0.112,-17.3365937861472,2.28253363105201,1.09877456229475,3.41248368130923,-2.43440714345908,-0.573383799931641,-1.33593904929071,-2.57962263208969,-0.734563401694382,-0.52549370519524,-1.40413496818806,0.862910424186401,-1.69216240493643,1.8734833693166,-1.552973742642,5.28526328850013,1.12054931337328,2.12675492673854,-3.80320487003414,-3.42294156803861,-3.05864196980004,-0.482992964106502,-2.038662311727,-6.55353306327416,-0.217541100532849,0.128006147443049,0.461143275493004,6.04489993079848,-0.400314187201568,-3.49090164029818,-1.80374603288343,-2.0025820634689,-2.24376040906068,-1.200225776839,-1.57660742711451,-4.7645933129865,-4.5778022543044,-4.14122879515855,6.57531154836902,0.50838429661791,-0.417889135992228,"Ridge"
93,39.498077793115,0,12.589,1312.539,31.799,-0.183,-17.4723014330848,1.08452995007318,0.473766700309966,1.59870884293057,-1.60539331522546,-0.635618143882376,-1.5081211559254,-1.44374497233087,-0.849456344472143,-1.07729709223182,-0.212709990887991,0.982097895777497,-1.25835969535613,1.38610778940734,-0.942579113814551,3.12451122869591,1.13140881510114,1.85189602516878,-2.65591149048553,-2.44781701454879,-2.43922664341459,-0.309601156503447,-1.55814003977099,-3.92843229565646,-0.0955833688740701,-0.511639630293696,0.244048138671888,4.0309752882529,-2.05233196643149,-1.68634014822936,-1.65394931456638,-1.46068016747252,-1.68586926464256,-0.257924271273865,-1.07586498805618,-2.77785052196983,-3.18211930608228,-2.75190029341917,4.165378386627,0.127702291913255,-0.612672514471682,"Ridge"
94,9.22521300994827,0,8.885,1241.429,31.461,-0.119,-17.3860895170685,2.17201116975414,1.04882092300467,3.24320863990147,-2.38817799734004,-0.568031283622758,-1.36809905435412,-2.47826571677721,-0.742991026785746,-0.606489817309336,-1.30268592316486,0.891764631958424,-1.67432438494694,1.84678910958571,-1.50541288862595,5.1198861258618,1.13655276427918,2.1161879568218,-3.71590109378592,-3.35731914808273,-3.01373137750962,-0.45923167697067,-2.02415723342878,-6.34910229329718,-0.205744204793151,0.0356300424907425,0.455523104863165,5.91470254785453,-0.602904311044468,-3.33520590714879,-1.80948695142331,-1.97578027450675,-2.22351451603306,-1.10201944150535,-1.53980986475242,-4.59472407128179,-4.50293133757968,-4.03631273288031,6.38966097869873,0.463064705204743,-0.447731930963597,"Ridge"
95,8.50917662614591,0,8.683,1237.838,31.421,-0.116,-17.3625848504862,2.22587118030385,1.07036500885815,3.32795958037079,-2.40991436906057,-0.571297159782253,-1.35210445249152,-2.52975771299693,-0.737028581224098,-0.565418522384811,-1.35626906080775,0.876457159655523,-1.68372490198586,1.86088995881988,-1.52833624758876,5.20342186180172,1.12794059509253,2.12070417558874,-3.75866254029841,-3.39101772872111,-3.03438991716576,-0.47262146007775,-2.02913622052844,-6.45311788927846,-0.213805878042505,0.0774850842167856,0.460311254256904,5.98222476649167,-0.503645558462244,-3.41435349135942,-1.80514335101565,-1.98987486852932,-2.23458328556135,-1.15155334492197,-1.55861224990011,-4.68026622435776,-4.54452177155212,-4.08999295711229,6.48762123637065,0.485504597957497,-0.434207376906783,"Ridge"
96,4.45837529764342,0,7.196,1215.543,31.102,-0.095,-17.1636953407342,2.62413511378315,1.25978506407234,3.93454011726372,-2.55193075555659,-0.607239046449358,-1.23523057405551,-2.88140006211135,-0.721560730136804,-0.25284313928239,-1.68365138389813,0.76949838668266,-1.72707272974765,1.94916815027965,-1.6949805835098,5.75546937169042,1.07559407977668,2.16184892129152,-4.06342536431131,-3.59795702339383,-3.20755803363733,-0.566974091093396,-2.06212296543894,-7.13909907465874,-0.25526950223606,0.458220757296497,0.441948301918933,6.37836126182313,0.257340072116038,-3.93964628768091,-1.77832701995484,-2.06358904997339,-2.26867729455051,-1.50464722732308,-1.68730689533862,-5.27025984069043,-4.75566888646592,-4.4356050529111,7.09024390726533,0.658113801693274,-0.307237962306511,"Ridge"
97,6.15931025954154,0,7.894,1225.132,31.256,-0.104,-17.2598997028913,2.43946279576235,1.17279987354971,3.65118511920946,-2.49352958557442,-0.585049450685369,-1.29013217677347,-2.71967974652931,-0.726881145365734,-0.405419442079949,-1.5372896938539,0.821352801486675,-1.71177793020524,1.90843303274236,-1.6193650760553,5.50816547907351,1.09891517065352,2.142374327928,-3.92449090016564,-3.5081895282923,-3.12497999170266,-0.518569429096781,-2.05503377202634,-6.82915050460358,-0.232851891832648,0.272570098732602,0.459004553791765,6.20930206261798,-0.103841867348274,-3.7018245665768,-1.79415390842324,-2.03400497556992,-2.26171170158474,-1.33917688637036,-1.62691568730183,-4.99905507593044,-4.66672955507451,-4.28105545939633,6.81930312786933,0.575071219184227,-0.370231697888719,"Ridge"
98,4.45837529764342,0,7.196,1215.543,31.102,-0.095,-17.1636953407342,2.62413511378315,1.25978506407234,3.93454011726372,-2.55193075555659,-0.607239046449358,-1.23523057405551,-2.88140006211135,-0.721560730136804,-0.25284313928239,-1.68365138389813,0.76949838668266,-1.72707272974765,1.94916815027965,-1.6949805835098,5.75546937169042,1.07559407977668,2.16184892129152,-4.06342536431131,-3.59795702339383,-3.20755803363733,-0.566974091093396,-2.06212296543894,-7.13909907465874,-0.25526950223606,0.458220757296497,0.441948301918933,6.37836126182313,0.257340072116038,-3.93964628768091,-1.77832701995484,-2.06358904997339,-2.26867729455051,-1.50464722732308,-1.68730689533862,-5.27025984069043,-4.75566888646592,-4.4356050529111,7.09024390726533,0.658113801693274,-0.307237962306511,"Ridge"
99,8.50917662614591,0,8.683,1237.838,31.421,-0.116,-17.3625848504862,2.22587118030385,1.07036500885815,3.32795958037079,-2.40991436906057,-0.571297159782253,-1.35210445249152,-2.52975771299693,-0.737028581224098,-0.565418522384811,-1.35626906080775,0.876457159655523,-1.68372490198586,1.86088995881988,-1.52833624758876,5.20342186180172,1.12794059509253,2.12070417558874,-3.75866254029841,-3.39101772872111,-3.03438991716576,-0.47262146007775,-2.02913622052844,-6.45311788927846,-0.213805878042505,0.0774850842167856,0.460311254256904,5.98222476649167,-0.503645558462244,-3.41435349135942,-1.80514335101565,-1.98987486852932,-2.23458328556135,-1.15155334492197,-1.55861224990011,-4.68026622435776,-4.54452177155212,-4.08999295711229,6.48762123637065,0.485504597957497,-0.434207376906783,"Ridge"
