"iteration","best_lambda","best_alpha","MEP","MSEP","MAEP","R2","X0","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
1,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
2,0.109470558451593,1,0.001,0.169,0.334,0.999,-7.76090642230804,2.34042456634749,2.09326086186845,2.35934135393573,7.11107485293846,2.68811845526418,-9.68657369785867,-5.24626973587729,3.17738955185546,0.13592827891476,3.72862399447821
3,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
4,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
5,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
6,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
7,0.109470558451593,1,0.001,0.169,0.334,0.999,-7.76090642230804,2.34042456634749,2.09326086186845,2.35934135393573,7.11107485293846,2.68811845526418,-9.68657369785867,-5.24626973587729,3.17738955185546,0.13592827891476,3.72862399447821
8,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
9,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
10,0.109470558451593,1,0.001,0.169,0.334,0.999,-7.76090642230804,2.34042456634749,2.09326086186845,2.35934135393573,7.11107485293846,2.68811845526418,-9.68657369785867,-5.24626973587729,3.17738955185546,0.13592827891476,3.72862399447821
11,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
12,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
13,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
14,0.109470558451593,1,0.001,0.169,0.334,0.999,-7.76090642230804,2.34042456634749,2.09326086186845,2.35934135393573,7.11107485293846,2.68811845526418,-9.68657369785867,-5.24626973587729,3.17738955185546,0.13592827891476,3.72862399447821
15,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
16,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
17,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
18,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
19,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
20,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
21,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
22,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
23,0.109470558451593,1,0.001,0.169,0.334,0.999,-7.76090642230804,2.34042456634749,2.09326086186845,2.35934135393573,7.11107485293846,2.68811845526418,-9.68657369785867,-5.24626973587729,3.17738955185546,0.13592827891476,3.72862399447821
24,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
25,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
26,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
27,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
28,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
29,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
30,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
31,0.106218025106603,1,0,0.16,0.324,0.999,-7.75958635568,2.3435500377633,2.09608333899828,2.36264760504947,7.11430027367248,2.69158319234917,-9.69018863514297,-5.24928641210934,3.18187449678918,0.14066988356753,3.73291427727569
32,0.103062129371852,1,0,0.15,0.315,0.999,-7.7583053795498,2.34658142258763,2.09882185658593,2.3658554006993,7.11743051439204,2.69494611428006,-9.69369740265674,-5.25221344584555,3.18622654249121,0.145271008193858,3.73707748588386
